Catchment,RC_pro_hg,RC_pro_tw
Defreggental,0.7044610640344395,0.6636687588333923
Gailtal,0.0,0.7394484460546236
Feistritz,0.44099262097555747,0.44296832067148695
Paltental,0.7676645490757941,0.7242741791267655
Pitztal,0.5902150528269594,0.6090390385324167
Silbertal,0.7306047338526278,0.7194561056355495
