Catchment,RC_pro_hg,RC_pro_tw,Q_pro_tw,Q_pro_hg
Defreggental,0.7829985972209139,0.7028902610707068,1.9273541740751168,2.1470145458408636
Gailtal,0.0,0.7213480345154015,2.8185730278755394,0.0
Feistritz,0.4869892777510221,0.40710297642580207,0.9348888462508864,1.1183431966289843
Paltental,0.7553430717946685,0.6806720154519454,2.5806645038485945,2.8637684661006584
Pitztal,0.68555956072583,0.617713888437768,1.8602275225165703,2.0645428038081737
Silbertal,0.7632784153518395,0.7013052686644183,3.052580619860981,3.3223319463982794
