Catchment,AI_tw,EI,w_tw
Defreggental,0.525450996476127,0.33288382977339137,1.6689052653871779
Gailtal,0.34439334842856856,0.2683425325224489,1.8241643257229865
Feistritz,0.6485136818177084,0.5663835064654763,3.0255748021495905
Paltental,0.35712971108367825,0.2916341695222049,1.962401446491349
Pitztal,0.44046657335123407,0.42973480694268695,3.863371269589289
Silbertal,0.31874127548618436,0.2941892401020143,2.4448182066799133
