Catchment,AI_hg,EI,w_hg
Defreggental,0.6413777965609044,0.3007073111091678,1.443326014786681
Gailtal,0.0,0.0,NaN
Feistritz,0.8726567419492159,0.5904297793589166,2.224728763103485
Paltental,0.5496053285337927,0.30991497295454074,1.5504504131763719
Pitztal,0.6014593646755334,0.44368867267774004,2.056330648348416
Silbertal,0.4008541410140197,0.2842387331408627,1.715813191337315
