Catchment,RC_pro_hg,RC_pro_tw,Q_pro_tw,Q_pro_hg
Defreggental,0.764095065668595,0.6913558518566167,1.8506590949732624,2.0453713943496776
Gailtal,0.0,0.7015441894283283,2.5949855173240666,0.0
Feistritz,0.4869892777510221,0.40710297642580207,0.9348888462508864,1.1183431966289843
Paltental,0.7332909030875849,0.6616637434072861,2.4157402900268137,2.677251695516312
Pitztal,0.6307057557927498,0.5642148831495621,1.528449687504727,1.7085724679356311
Silbertal,0.7691961168859267,0.6953637353417739,3.0616791962669656,3.386762393873572
