Catchment,AI_hg,EI,w_hg
Defreggental,0.46088802074447827,0.23590493433140503,1.4179718887836508
Gailtal,0.0,0.0,NaN
Feistritz,0.6907917889839916,0.5130107222489779,2.224728763103485
Paltental,0.4137716780089685,0.26670909691241507,1.5953171654163272
Pitztal,0.46524354180774297,0.3692942442072502,2.056330648348416
Silbertal,0.3047194278520655,0.2308038831140733,1.715813191337315
