Catchment,AI_hg,AI_tw,EI_hg,EI_tw,w_hg,w_tw
Defreggental,0.7478224942557011,0.5492688971579093,0.31678803909063347,0.3427823792212159,1.4179718887836508,1.6689052653871779
Gailtal,0.0,0.3368774231847688,0.0,0.26374242879464926,NaN,1.8241643257229865
Feistritz,0.8130468167153126,0.6407029087612186,0.5671073646056297,0.5613148975699207,2.224728763103485,3.0255748021495905
