Catchment,AI_hg,EI,w_hg
Defreggental,0.7478224942557011,0.31678803909063347,1.4179718887836508
Gailtal,0.0,0.0,NaN
Feistritz,0.8130468167153126,0.5671073646056297,2.224728763103485
