Catchment,AI_tw,EI,w_tw
Defreggental,0.5492688971579093,0.3427823792212159,1.6689052653871779
Gailtal,0.3368774231847688,0.26374242879464926,1.8241643257229865
Feistritz,0.6407029087612186,0.5613148975699207,3.0255748021495905
