n,TW_Grass,TW_Forest,HG_Grass,HG_Forest
1.0,-26.42617225717458,-51.64192237150537,-21.641129927278513,-34.38696450811044
2.0,-22.52347238733683,-44.28310579494642,-18.001681825194424,-29.13419746668038
3.0,-28.88523500866166,-57.16694245295137,-23.130476684925597,-37.264244560485196
4.0,-33.314002110513115,-69.46116946745141,-25.14556171936465,-46.1766432589651
5.0,-37.90340637014572,-76.71572456622158,-26.48582559665038,-50.540376283005685
6.0,-23.998866062777907,-47.17559794828077,-19.00533577944861,-30.53101380014129
7.0,-38.631574524835834,-79.6680318333686,-28.068693907820162,-52.731595311691834
8.0,-42.21379016251168,-86.48544705682528,-29.58881029650085,-55.32739105560417
9.0,-39.82165021699972,-81.41124468387585,-28.29636547319506,-53.679636060815845
10.0,-27.796034221508705,-54.9504878767714,-22.284586281468243,-35.853236466949085
11.0,-35.22085024389249,-73.76945620403961,-26.221638506788683,-48.83830371689392
12.0,-44.059438749977076,-90.78897980406515,-31.18024939244743,-57.977004764114604
13.0,-26.798860985249895,-55.44428851751786,-21.768086320402467,-39.01071722970222
14.0,-35.035338703976045,-73.67098425861437,-26.706439566291515,-49.29435039401744
15.0,-33.19247224831853,-67.44180083755866,-23.97629184843551,-46.32324582111567
16.0,-29.110874763286503,-60.88629314248884,-22.66476764338095,-41.44432371783432
17.0,-48.49704215237695,-98.80471120020624,-33.04854586660282,-62.31933211603548
18.0,-22.7164167968704,-45.006360782439565,-19.45337916886757,-30.672075508804625
19.0,-28.793860553595255,-60.28416716810175,-22.46316227710232,-41.090359905707125
20.0,-29.49093285984221,-61.79926753197063,-23.004241885695958,-42.13502630231815
21.0,-34.774032493406274,-71.79645758219804,-25.778556509030675,-48.304386676773234
22.0,-32.44071257796129,-68.0394187892764,-24.50519371091562,-45.303628029935005
23.0,-28.42400897492767,-58.700838878548964,-21.753396461993475,-39.548188243204464
24.0,-28.219813903572366,-57.53689362219798,-20.64244291519763,-39.97828066290145
25.0,-45.36125544182068,-92.46666443173751,-31.6643821590719,-60.34897343846583
26.0,-34.773718185718394,-72.6407535752008,-25.835768718150987,-47.68489982153688
27.0,-30.537111591387877,-61.64739143426536,-21.97341292421363,-42.649317105531715
28.0,-26.624600745011136,-53.63138862033817,-21.574688331986607,-36.43965322786837
29.0,-17.995598674574758,-37.34241662424523,-18.459818117938532,-29.756559789500518
30.0,-31.440219161039735,-64.32384418468821,-24.155719890432316,-43.18979377310997
31.0,-25.65413440689068,-51.920559156102456,-20.42518516377836,-34.333095394801376
32.0,-38.59639050520309,-81.21217821357176,-29.22367046527558,-53.91609962180104
33.0,-19.678925787402687,-39.516723217999356,-17.127412205956297,-28.379086042337548
34.0,-32.2431899378013,-67.1259630741782,-24.35473233492433,-45.411131088935946
35.0,-27.736094533755388,-58.079416376550704,-21.820247564398144,-40.04466538230034
36.0,-32.345669539801406,-64.18206004965849,-23.791737439069223,-40.51403139195625
37.0,-25.00393386872337,-50.81747934804217,-18.918945161590536,-35.19734482462585
38.0,-25.001840472179225,-52.2792067044408,-20.357674823695664,-37.13727986796523
39.0,-36.563840260993615,-73.25250396940346,-25.843200184456293,-44.50286514365486
40.0,-28.278032764575677,-58.11638751940953,-23.069290930937186,-40.02614106006486
41.0,-41.30067767338543,-84.11574433585469,-28.845564849178658,-53.69727712738316
42.0,-37.373891630336225,-77.35121808735725,-28.542189061793707,-50.186413188242945
43.0,-20.674455329151233,-42.02724425560494,-18.18638691102483,-29.172532963764525
44.0,-48.1127397990133,-99.01943027314506,-33.44502091078435,-62.93105838984752
45.0,-35.21131444156067,-70.60169966052358,-24.463696244453512,-48.568819866428754
46.0,-31.246899870868706,-63.34297739652228,-22.350229179120568,-43.71315930251619
47.0,-43.56963424206786,-88.13102017619195,-29.870875611703887,-57.11463877671602
48.0,-38.27572345799092,-78.08375055201502,-27.428834992023944,-50.96240190284392
49.0,-23.933053739660686,-47.29408574773508,-17.74458217157299,-29.44136674532534
50.0,-42.105531038656025,-84.38932199994638,-29.222675865879623,-57.99793787426798
51.0,-32.055966720878054,-67.3285433467104,-24.61570040967312,-45.25046916482375
52.0,-44.96395110582749,-92.95649855718955,-31.841437843431272,-59.507967991079624
53.0,-30.526129528709816,-61.79264128988532,-22.135866169361833,-43.01314288136053
54.0,-38.71822383608395,-77.84226903417266,-26.98679255101525,-53.11402059057198
55.0,-34.89602018866934,-70.93544425207318,-25.292022659418194,-47.57993477130442
56.0,-29.197225083660992,-59.642238458185915,-21.585272858415166,-41.76637092952968
57.0,-25.18995848019427,-52.760934752898535,-20.728971735633657,-37.726600282517204
58.0,-24.633488493722318,-49.494521942758766,-19.84000657491537,-32.964802382458586
59.0,-30.49992260488424,-62.70438639605606,-23.021914501949546,-43.483892241655994
60.0,-35.4615152848162,-72.04529505922261,-25.428108866757505,-48.24055472950829
