Catchment,AI_hg,EI,w_hg
Defreggental,0.7207489909103472,0.3102604375357121,1.4179718887836508
Gailtal,0.0,0.0,NaN
Feistritz,0.8081328754877876,0.5651001167561973,2.224728763103485
Paltental,0.3980581474889229,0.2594804695624773,1.5953171654163272
Pitztal,0.6256499647077893,0.4555790168113387,2.056330648348416
Silbertal,0.40002511534491575,0.28380765343119085,1.715813191337315
