Catchment,AI_hg,AI_tw,EI_hg,EI_tw,w_hg,w_tw
Defreggental,0.6680023532303366,0.5539498870446445,0.29696754710298445,0.34469228790881945,1.4179718887836508,1.6689052653871779
Gailtal,0.0,0.3450912320713667,0.0,0.26876731618675387,NaN,1.8241643257229865
Feistritz,0.8081328754877876,0.6535328801282392,0.5651001167561973,0.56961251431764,2.224728763103485,3.0255748021495905
Paltental,0.39159196275900204,0.3549237862081145,0.25645950966000974,0.2901966173430224,1.5953171654163272,1.962401446491349
Pitztal,0.6611512679577396,0.4624341063676974,0.4723635389869236,0.4495225483826826,2.056330648348416,3.863371269589289
Silbertal,0.33268526123071923,0.28728535353739315,0.24709456923283923,0.26816682437734185,1.715813191337315,2.4448182066799133
