Catchment,RC_pro_hg,RC_pro_tw
Defreggental,0.7030324528970155,0.6553077120911805
Gailtal,0.0,0.7312326838132461
Feistritz,0.4348998832438027,0.43038748568235996
Paltental,0.7435404903399903,0.7098033826569776
Pitztal,0.5276364610130764,0.5504774516173174
Silbertal,0.7529054307671608,0.7318331756226581
