Catchment,AI_tw,EI,w_tw
Defreggental,0.5313108699772128,0.3353475089619029,1.6689052653871779
Gailtal,0.33310703172452605,0.2614171893863433,1.8241643257229865
Feistritz,0.6535328801282392,0.56961251431764,3.0255748021495905
Paltental,0.343053810958937,0.2823913987569331,1.962401446491349
Pitztal,0.4280194272981819,0.41839747985595555,3.863371269589289
Silbertal,0.3104729298700518,0.2874241548288734,2.4448182066799133
