Catchment,RC_pro_hg,RC_pro_tw,Q_pro_tw,Q_pro_hg
Defreggental,0.7164334404848918,0.6862240585058612,1.9987098370984107,2.086698283708136
Gailtal,0.0,0.7114826967872578,2.9265560033034723,0.0
Feistritz,0.4482369769383039,0.4355193371948767,1.242354095147882,1.2786321899797366
Paltental,0.6929041253951624,0.6812282680258608,2.6199521310154537,2.6648565908447295
Pitztal,0.5591053386636098,0.569484372666901,1.6316706601420679,1.6019329428725322
Silbertal,0.7374967936419743,0.7201354771349355,3.5981718162165772,3.6849179934728014
