Catchment,AI_tw,EI,w_tw
Defreggental,0.4569226406709233,0.3137759414941388,1.7233232871324324
Gailtal,0.3759393988243686,0.28851730321274216,1.8343927626868126
Feistritz,0.6455717564639273,0.5644806628051233,3.0255748021495905
Paltental,0.4246716039059214,0.3187717319741392,1.851284388418266
Pitztal,0.44132741497321504,0.430515627333099,3.863371269589289
Silbertal,0.30131016786692755,0.27986452286506447,2.4448182066799133
