Catchment,RC_pro_hg,RC_pro_tw
Defreggental,0.6964777971807385,0.6719905791287311
Gailtal,0.0,0.7374566050771467
Feistritz,0.43539745785892325,0.4336731250260901
Paltental,0.7408700894306757,0.7157202704651004
Pitztal,0.5342387038684424,0.5752821752579154
Silbertal,0.6965660073226037,0.6909105181531614
