Catchment,AI_hg,AI_tw,EI_hg,EI_tw,w_hg,w_tw
Defreggental,0.6998525482464979,0.5601889153420366,0.30508783047771515,0.3472201433720974,1.4179718887836508,1.6689052653871779
Gailtal,0.0,0.381530117572837,0.0,0.2904029581745151,NaN,1.8241643257229865
Feistritz,0.8069197703662732,0.6484259569025045,0.5646025421410767,0.5663268749739099,2.224728763103485,3.0255748021495905
Paltental,0.41319973788173747,0.3896719270652379,0.26644874771010385,0.31237645809813297,1.5953171654163272,1.962401446491349
Pitztal,0.722330676950273,0.5027735820405446,0.49952655659620215,0.48505908670491915,2.056330648348416,3.863371269589289
Silbertal,0.39909473512055876,0.36053503773524015,0.2833232891898345,0.32755170192939187,1.715813191337315,2.4448182066799133
