Catchment,AI_tw,EI,w_tw
Defreggental,0.47953044583778714,0.32457405552171514,1.7233232871324324
Gailtal,0.41469344083798765,0.3107186272206197,1.8343927626868126
Feistritz,0.8169316149329553,0.6629441442379096,3.0255748021495905
Paltental,0.46069711949199427,0.33837729330260125,1.851284388418266
Pitztal,0.46841501784834266,0.45485875126154895,3.863371269589289
Silbertal,0.3520653405218,0.320903891574736,2.4448182066799133
