Catchment,RC_pro_hg,RC_pro_tw,Q_pro_tw,Q_pro_hg
Defreggental,0.7605629445099447,0.6847933990360366,1.992376504548754,2.2128246899066397
Gailtal,0.0,0.6915726668969755,2.6159168760746954,0.0
Feistritz,0.4869892777510221,0.40710297642580207,0.9348888462508864,1.1183431966289843
Paltental,0.72315776869995,0.6461229878396515,2.339105630872831,2.617988278719586
Pitztal,0.6121278114414752,0.545141248738451,1.5264305901349073,1.7139972779878458
Silbertal,0.7673351611501875,0.679096108425264,3.1278134987900277,3.5342291692809953
