Catchment,AI_hg,EI,w_hg
Defreggental,0.6998525482464979,0.30508783047771515,1.4179718887836508
Gailtal,0.0,0.0,NaN
Feistritz,0.8069197703662732,0.5646025421410767,2.224728763103485
Paltental,0.41319973788173747,0.26644874771010385,1.5953171654163272
Pitztal,0.722330676950273,0.49952655659620215,2.056330648348416
Silbertal,0.39909473512055876,0.2833232891898345,1.715813191337315
