Catchment,RC_pro_hg,RC_pro_tw
Defreggental,0.7005371756933148,0.6717601211253519
Gailtal,0.0,0.7371305045670415
Feistritz,0.4552418575000734,0.45242516562368595
Paltental,0.7433477575866054,0.7174195803796575
Pitztal,0.5609017701417178,0.5869374611345743
Silbertal,0.7209678803546529,0.7094133699627649
