Catchment,AI_tw,EI,w_tw
Defreggental,0.498584684056793,0.33342703394757844,1.7233232871324324
Gailtal,0.4097743856829753,0.30796363843518537,1.8343927626868126
Feistritz,0.8101777713393007,0.6595269816392346,3.0255748021495905
Paltental,0.4768923990374021,0.3468923779974211,1.851284388418266
Pitztal,0.509040624080805,0.4904801305990383,3.863371269589289
Silbertal,0.3569052034192202,0.3247097620518351,2.4448182066799133
