Catchment,RC_pro_hg,RC_pro_tw,Q_pro_tw,Q_pro_hg
Defreggental,0.7498080014467998,0.6760924986157577,1.80733653634836,2.004393480234896
Gailtal,0.0,0.694333683299502,2.599651095443725,0.0
Feistritz,0.4869892777510221,0.40710297642580207,0.9348888462508864,1.1183431966289843
Paltental,0.7135658424877689,0.6370048807766111,2.2094788536502454,2.4750338454890777
Pitztal,0.6010578940268028,0.5095198694009617,1.2549156427374737,1.480368085138416
Silbertal,0.7459030024427247,0.6752902379481649,2.7348901662971956,3.0208681715738765
