Catchment,AI_hg,EI,w_hg
Defreggental,0.7357743092759289,0.3139068866869439,1.4179718887836508
Gailtal,0.0,0.0,NaN
Feistritz,0.7600845199940176,0.5447581424999266,2.224728763103485
Paltental,0.42827563334073687,0.273243116337303,1.5953171654163272
Pitztal,0.7163449190342591,0.4969634113019974,2.056330648348416
Silbertal,0.4050156024640482,0.2863952684031945,1.715813191337315
