Catchment,AI_tw,EI,w_tw
Defreggental,0.5044712910579451,0.3239075013842423,1.6689052653871779
Gailtal,0.4083493949099439,0.30566631670049804,1.8241643257229865
Feistritz,0.6907917889839916,0.5928970235741979,3.0255748021495905
Paltental,0.4753297496603991,0.3629951192233889,1.962401446491349
Pitztal,0.509040624080805,0.4904801305990383,3.863371269589289
Silbertal,0.3569052034192202,0.3247097620518351,2.4448182066799133
