Catchment,AI_hg,EI,w_hg
Defreggental,0.45043329993999043,0.2323734601601275,1.4179718887836508
Gailtal,0.0,0.0,NaN
Feistritz,0.6907917889839916,0.5130107222489779,2.224728763103485
Paltental,0.41847165174758333,0.268840759074481,1.5953171654163272
Pitztal,0.4635117466416353,0.36826183515305333,2.056330648348416
Silbertal,0.32307500972077763,0.24156872667255525,1.715813191337315
