Catchment,AI_tw,EI,w_tw
Defreggental,0.5391591462789674,0.33861801349958753,1.6689052653871779
Gailtal,0.36734994296512274,0.2821088612038454,1.8241643257229865
Feistritz,0.6793880994259582,0.5858984513862415,3.0255748021495905
Paltental,0.38225669125681766,0.3077258373026046,1.962401446491349
Pitztal,0.5011862373602595,0.48368159654004583,3.863371269589289
Silbertal,0.3832109094412129,0.3450636886114602,2.4448182066799133
