Catchment,AI_hg,EI,w_hg
Defreggental,0.7157065698264091,0.3090231797881857,1.4179718887836508
Gailtal,0.0,0.0,NaN
Feistritz,0.8583330385174074,0.5849948440723205,2.224728763103485
Paltental,0.420326365100099,0.2696781596665567,1.5953171654163272
Pitztal,0.6990969056709142,0.48946507214810175,2.056330648348416
Silbertal,0.4460692883188981,0.3070297263270152,1.715813191337315
