Catchment,RC_pro_hg,RC_pro_tw,Q_pro_tw,Q_pro_hg
Defreggental,0.7676265398398725,0.7049912290140601,2.0990840550389076,2.2855782649324703
Gailtal,0.0,0.7111216340001236,2.8011141789648057,0.0
Feistritz,0.4869892777510221,0.40710297642580207,0.9348888462508864,1.1183431966289843
Paltental,0.731159240925519,0.661335946581068,2.448076339591557,2.706542185461065
Pitztal,0.6317381648469467,0.5608877823935288,1.5412403997050006,1.7359272429551236
Silbertal,0.7584312733274448,0.6813073767662341,2.973105997697951,3.3096611668498133
