Catchment,RC_pro_hg,RC_pro_tw
Defreggental,0.6909768202118143,0.6613819865004125
Gailtal,0.0,0.7178911387961546
Feistritz,0.4150051559276795,0.4141015486137585
Paltental,0.7303218403334433,0.6922741626973954
Pitztal,0.5105349278518982,0.5163184034599542
Silbertal,0.6929702736729848,0.6549363113885398
