n,TW_Grass,TW_Forest,HG_Grass,HG_Forest
1.0,-34.13408373142745,-63.81383900415706,-22.08765210187394,-40.95964155768075
2.0,-35.53362610873059,-66.27436960522246,-23.600478864154738,-43.707347577773646
3.0,-29.352651791118312,-57.00457420228777,-17.727965818887238,-32.81063451821565
4.0,-34.611295872410366,-64.42672177115763,-22.115082351746107,-40.982273486169596
5.0,-35.169408495891446,-65.48278624910893,-22.51974625269356,-41.49954552595301
6.0,-31.81057972194911,-59.85710277053133,-19.238195065081527,-35.675780527813146
7.0,-34.24927573060724,-64.9249557517058,-21.999448043911627,-40.877107719950175
8.0,-37.03993696709434,-68.23382666442836,-24.017883480714133,-42.89925869617848
9.0,-31.446804649401763,-59.144681406885375,-18.934269937204377,-35.08468609322624
10.0,-34.97394225916479,-65.15529192612682,-22.81256203550299,-42.3481366806472
11.0,-34.26119593170555,-65.18803966972422,-20.550912394758036,-38.21472491650443
12.0,-20.514199957872183,-37.9493716449951,-14.039333631686349,-21.577996552867344
13.0,-36.48582814513384,-66.9871661427911,-23.762843184000175,-42.54048969316587
14.0,-34.58607455315391,-64.56221021132286,-21.96216445632747,-40.72374563202649
15.0,-35.87104996835125,-66.8793551027341,-23.781421756506646,-43.796856642431614
16.0,-36.86982424992544,-68.14551855420845,-22.267161357010156,-39.60865275832558
17.0,-36.55269155542708,-67.58038739722535,-23.057339641131712,-41.37827378678612
18.0,-36.97535353458032,-68.43738734144776,-22.394565698505204,-39.78290821460176
19.0,-29.987284838051195,-58.10342984436761,-18.098367234811583,-33.9452011342054
20.0,-36.44629140475887,-67.35555328562786,-24.008249101974307,-43.566430877303105
21.0,-32.1035569440032,-61.36467673415088,-20.459121489328325,-38.0829888444451
22.0,-31.637886625266518,-60.3979161324059,-19.858782409486864,-37.046952105142104
23.0,-34.60955707780982,-64.1385328243789,-21.830657033339246,-40.122694151711634
24.0,-32.08711694095061,-60.847842983141504,-20.4850907201547,-37.948625885296664
25.0,-34.31484765291515,-64.26630187150829,-22.514323467845973,-41.74678552058614
26.0,-30.812773310720182,-59.34550277655764,-19.292464157821126,-35.842600396475625
27.0,-31.324102941039776,-58.77316198494538,-18.888342948534017,-34.83597057755957
28.0,-38.41288752918481,-71.06673050286886,-23.225978160987854,-40.498313201259506
29.0,-36.113814426799756,-66.20977054332212,-23.478564627734407,-42.26986642914362
30.0,-38.58654131255888,-71.12535969347871,-24.018539608237354,-42.03158557756889
31.0,-39.463441880946306,-72.84109587398537,-24.974419384547055,-43.57550426617382
32.0,-39.07467256144013,-72.23758507934248,-24.183053697734806,-42.23398838731734
33.0,-31.66729038972349,-59.95578920416686,-19.609337774765297,-36.236906721566974
34.0,-34.53223880712645,-64.62906154540013,-21.8564510846034,-40.33096634667882
35.0,-36.231631249175024,-67.84206282079971,-22.95755495451304,-41.832152153216086
36.0,-38.60483752445893,-71.12561919649477,-24.27765971102603,-42.49343852242407
37.0,-38.52477957000253,-71.23841880461828,-23.528734252411443,-40.91301175937872
38.0,-37.38378805996933,-68.53304323187629,-24.5183186337472,-43.53324973250003
39.0,-36.315920779452235,-66.96806251287876,-23.61976532703885,-42.26920535117998
40.0,-35.96381399148856,-66.18124913637809,-23.253811687844784,-42.044433413537725
41.0,-35.944554274522574,-66.93469326494113,-23.84942832910797,-44.0605692520772
42.0,-37.96999188819244,-70.17587447383622,-24.181821626061186,-42.794473013400996
43.0,-36.835214271729384,-68.1097223323689,-23.70167683039802,-42.612783878268274
44.0,-37.53101066266965,-69.09666301859798,-23.95496265307456,-42.57928658520209
45.0,-21.93739398358105,-42.52371962094894,-14.386890818707919,-24.10554528206323
46.0,-38.621814775760065,-71.11647665137934,-23.41048743584629,-40.37068419502942
47.0,-39.51536047834349,-72.90596296478498,-25.341556453399264,-44.10278914235071
48.0,-38.28886740464264,-70.43312434466382,-23.532141189053732,-40.816661069160986
49.0,-37.39473088607855,-69.07540592789397,-24.08445847573436,-43.067274427715105
50.0,-30.44677625786926,-58.744203402891785,-18.388942343671584,-34.438471230153276
51.0,-35.52899925048195,-66.5738835315185,-23.580088112973677,-43.826705348987375
52.0,-38.19405891687192,-70.56471972811003,-23.53413920129933,-41.203976801613535
53.0,-33.56185395927304,-62.506237778948325,-21.51087508146949,-39.88342160001269
54.0,-39.79322482464414,-73.6590382127028,-25.253635731312762,-44.31446286040189
