n,TW_Grass,TW_Forest,HG_Grass,HG_Forest
1.0,-54.03760001592278,-94.3799398240179,-37.55304354747719,-66.11254406262991
2.0,-54.723196789223266,-94.39967967021903,-38.53568121937823,-66.72484419104967
3.0,-52.16898398716866,-93.25837723217694,-35.91408012137348,-64.60599969758874
4.0,-54.14150558823829,-93.69820989846622,-36.95092745619042,-64.19863158963238
5.0,-54.41042320535972,-94.01364613978672,-37.29039447681011,-64.6606127249992
6.0,-52.903614130269894,-93.32963603753652,-35.4066202378674,-63.152161563629676
7.0,-54.78251685767779,-95.46833273015208,-38.10733561517489,-67.15125800978689
8.0,-56.20299892004272,-96.25730962784009,-39.29517174908359,-67.3404422696816
9.0,-52.50380162504126,-92.31106921469643,-34.728055555122204,-61.737638718967546
10.0,-54.048399299971,-94.1248624488533,-37.178487810149576,-65.14295748162924
11.0,-53.34139683025089,-93.47817368866984,-35.430227336607196,-62.94694451907304
12.0,-50.47809171038683,-91.45283703196407,-36.20169862295023,-66.29399499842263
13.0,-55.510003848735344,-94.9102935172508,-38.64808459407391,-66.18132623723879
14.0,-53.99974730854169,-93.7006862788705,-36.692775441228974,-63.83407361489095
15.0,-55.454281755532634,-95.71297648253179,-39.32510273787234,-68.34356308884144
16.0,-54.64285981794177,-95.34835490868085,-36.79444552303334,-64.63217575017073
17.0,-55.041400914217476,-94.5045950034031,-37.5514420375437,-64.3737981755632
18.0,-54.57858761705157,-95.30386602324894,-36.866791126527104,-64.77345057992319
19.0,-51.55593122082275,-91.65775680533281,-34.94707339362533,-62.578641566868384
20.0,-55.51109250927734,-95.21115936755024,-39.15970783284489,-67.53592856123569
21.0,-53.35224639699514,-94.42648784704502,-37.652205165928976,-67.07658363360892
22.0,-52.4691020845552,-92.61852370290265,-36.208134617015475,-64.1780493872912
23.0,-54.24939042779205,-93.66941445396577,-36.69082299421093,-63.44804148896359
24.0,-52.706781502954655,-92.82901374045488,-36.813938527851434,-65.13514524204015
25.0,-54.24234684040334,-94.64354872594271,-38.156378674029135,-67.13032010800964
26.0,-52.69564552984274,-93.6513840879592,-36.91111205605125,-66.05117312754803
27.0,-52.78572856323403,-93.53511970900499,-35.74550830456416,-63.8529199026088
28.0,-55.05505899291627,-95.78412224040387,-37.69474698868298,-65.9932042988295
29.0,-55.10023472777978,-94.57076927999915,-38.16739697724628,-65.62051258216486
30.0,-55.40380176729412,-96.097826187609,-38.28364281251828,-66.93114155003875
31.0,-55.90978090236614,-95.8907007363932,-39.2112266967462,-67.66264730567983
32.0,-55.462119045825595,-95.41113159940826,-38.38004755157056,-66.66343946705155
33.0,-52.482714676575206,-92.3574067195956,-35.58437283986268,-63.0300894320944
34.0,-54.81629489679249,-95.05724295628886,-37.7158248285112,-65.88811965113985
35.0,-54.235667179060435,-94.59258449859156,-37.27849377305303,-65.75261523046267
36.0,-55.627874645368244,-95.70694496483782,-38.619330965669604,-66.81945144525187
37.0,-55.7269088537062,-95.32534054690277,-38.16201386650207,-65.18661527967042
38.0,-55.637450346297705,-95.3651112482107,-39.030444402836615,-66.96747191859006
39.0,-56.074015736904435,-96.237383401472,-39.19160022871485,-67.41078782129658
40.0,-55.10530867749152,-94.37975403149197,-38.14316630775149,-65.48321207098824
41.0,-54.88169948665203,-94.48243295532929,-38.752413812992444,-66.93931007319448
42.0,-55.399092632122645,-95.50933701624274,-38.51186601753872,-66.52536863409928
43.0,-55.19838339725155,-94.67400712876648,-38.22450959556927,-65.53840652300408
