n,TW_Grass,TW_Forest,HG_Grass,HG_Forest
1.0,-37.882697588534995,-65.82394311275718,-29.224182154553866,-47.767790557283
2.0,-33.011599764210764,-56.243539932171316,-23.54237433330492,-38.339992470649335
3.0,-39.60073031742119,-69.14687817902353,-30.072250343978666,-49.160301113213734
4.0,-39.71273244979857,-69.56756988445508,-28.52530845957653,-47.75259989363345
5.0,-44.947109141636446,-78.20690623679124,-31.466191986338046,-55.38356777714558
6.0,-34.585812055979055,-58.47991383382139,-24.75706242272848,-40.08128727086745
7.0,-45.2583616112652,-77.86971496471749,-32.39612453038506,-54.478434498411275
8.0,-48.947565062940015,-85.1262202453944,-34.28093997600523,-58.166552396790465
9.0,-46.16944049640405,-79.47766484874583,-32.26220381383543,-55.12986808211474
10.0,-38.93798661255891,-66.62612513333062,-29.23328135223724,-47.42673733299532
11.0,-42.45338538822625,-73.6260659676746,-30.49589254963992,-51.37653488486626
12.0,-50.38617835254475,-89.40460357897943,-35.14585198463529,-60.100466809332396
13.0,-34.63095478432264,-60.06283010900158,-26.141573434389027,-43.30814729519604
14.0,-42.097771694984786,-73.14570147144946,-30.72514691048327,-51.48343465319843
15.0,-39.91716618569592,-68.3047910997,-27.958670752895962,-47.93006811365103
16.0,-35.97317361931586,-62.34946341787447,-26.138475855097617,-43.662488353090275
17.0,-54.982690519248976,-97.9052692221654,-37.793668832749105,-66.45218741796828
18.0,-32.86777833161711,-58.30739736651546,-25.563862027237185,-41.41072877680604
19.0,-35.76472958676612,-61.979152218620364,-26.223816763565484,-43.67091178396736
20.0,-36.67596594047285,-63.96421026226628,-26.87745984625114,-45.206171392677064
21.0,-42.16878514895883,-72.46470682891794,-30.36201222895671,-51.496831514756316
22.0,-39.523970021716025,-68.45321835855779,-28.594935265246534,-48.22948420834933
23.0,-35.286345013907315,-61.75994061401602,-25.552252920494283,-43.06078573892958
24.0,-35.04518730567088,-60.381284073226766,-25.027341422356475,-43.229405666767235
25.0,-51.2939802480094,-89.86850287489045,-35.73774819121158,-61.9590508849774
26.0,-41.55644118439118,-71.97582467287944,-29.990581661278743,-50.413042522469254
27.0,-37.568664179167115,-64.85667032196528,-26.821784074319467,-46.74634827843768
28.0,-35.68976575753636,-61.206309149416114,-27.051251603270522,-44.15154175983871
29.0,-26.10921539043907,-47.03200390670722,-24.747531519951004,-40.26631946933854
30.0,-40.5379009338736,-70.1810424123111,-29.146593301375557,-49.214503253458034
31.0,-33.74260783164911,-57.60168267768306,-25.894059320161215,-42.226208671179705
32.0,-45.33968844952603,-79.20307168634594,-33.172966117740444,-55.282062644797186
33.0,-29.055956191703462,-50.43827340679792,-22.265039880490104,-36.86893255207063
34.0,-39.31247734222937,-68.23448389981343,-28.287990428608296,-47.99869604823588
35.0,-34.92083307720617,-60.5722475478012,-25.74073191429492,-43.10783315415168
36.0,-41.92060326893437,-71.47394577981146,-29.034916952215372,-47.799516338986834
37.0,-32.52510317341665,-56.91087940395023,-23.614630758577924,-40.667429893325874
38.0,-32.02500309514952,-55.84827332494469,-23.85563402275196,-39.739830039812205
39.0,-46.7184736293076,-81.2868101543187,-32.44685739853831,-54.07497306918796
40.0,-37.52949874803518,-65.42450113080159,-28.331251973427662,-47.115577961977245
41.0,-48.28634466745524,-85.92612085773307,-33.87421341539324,-59.55977609000007
42.0,-46.15631945744479,-80.44358253536302,-34.57673707782774,-57.274131554077236
43.0,-28.885282730844214,-49.76200954249565,-23.579610824688892,-38.12753640524028
